time,phase,pitch_pos,yaw_pos,Hip,Knee,pitch_vel,yaw_vel,Hip_vel,Knee_vel
4.312288761138916016e-01,STAGING,-8.101336032399986120e-03,-4.781705735100061361e-03,1.466965002214887237e+00,-2.186793538831332651e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.522306298467345137e-02,-5.291762658583937934e-02
4.389214515686035156e-01,STAGING,-7.909588434000025536e-03,-4.775713622649391255e-03,1.466725317716780053e+00,-2.186785486930224121e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.261549746324961974e-01,-5.417927639576096410e-02
4.466140270233154297e-01,STAGING,-8.137288707100009955e-03,-4.757737285299157293e-03,1.466917065315265889e+00,-2.186625759682657488e+00,0.000000000000000000e+00,0.000000000000000000e+00,-7.064241810598040350e-02,4.549091522207238808e-02
4.543068408966064453e-01,STAGING,-8.041414907900001907e-03,-4.763729397749827399e-03,1.467092802738291901e+00,-2.186625759682657488e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.085117027594042494e-01,4.170593945978220973e-02
4.620175361633300781e-01,STAGING,-8.089351807500033686e-03,-4.739760947948923331e-03,1.467076886189589535e+00,-2.186697665032089954e+00,0.000000000000000000e+00,0.000000000000000000e+00,6.309233886058882024e-02,-3.146973196065269707e-02
4.697101116180419922e-01,STAGING,-8.113320257299994065e-03,-4.745753060399593437e-03,1.466693390992618085e+00,-2.186713581580792098e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.084919124036279187e-01,2.656608322400003455e-02
4.774026870727539062e-01,STAGING,-8.149272932000017899e-03,-4.763729397749827399e-03,1.466853118240184939e+00,-2.186569770881928054e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.580198862579878349e-02,2.404278945582918187e-02
4.851293563842773438e-01,EXERTION,-7.981493783400017694e-03,-4.775713622649391255e-03,1.466853118240184939e+00,-2.186617707781549402e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.513420534053876360e-03,-7.498441894488659144e-03
4.928221702575683594e-01,EXERTION,-7.945541108699993860e-03,-4.787697847548955110e-03,1.466485633218672868e+00,-2.186681561229873338e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.135385233466588983e-01,6.379688459631811456e-03
5.005147457122802734e-01,EXERTION,-8.293083630800002215e-03,-4.823650522249423034e-03,1.467795939683910866e+00,-2.169480266166889493e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.002822163939030120e-01,4.548315204247622923e+00
5.082075595855712891e-01,EXERTION,-8.125304482200002010e-03,-4.901547984099252631e-03,1.467348497411858688e+00,-2.104014377832723603e+00,0.000000000000000000e+00,0.000000000000000000e+00,-2.270869009094997337e-01,8.381199895165551084e+00
5.159003734588623047e-01,EXERTION,-5.285043180900006465e-03,-5.219129943949241124e-03,1.464120714961763658e+00,-2.047369066282414440e+00,0.000000000000000000e+00,0.000000000000000000e+00,-1.054728450610691315e+00,7.374406658894659294e+00
5.235929489135742188e-01,EXERTION,3.954794216999846235e-04,-1.905491759099930960e-03,1.442980542228714524e+00,-2.002643938935623424e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.284550653235347006e+00,5.874307521858630921e+00
5.312857627868652344e-01,EXERTION,7.813714634800017489e-03,1.941444433800398883e-03,1.399006488727164266e+00,-1.950664235943780911e+00,0.000000000000000000e+00,0.000000000000000000e+00,-5.997870123731253500e+00,6.780170364990667053e+00
5.389783382415771484e-01,EXERTION,1.568735039409999144e-02,6.070009911850249296e-03,1.353897866183402021e+00,-1.887859032792118308e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.892664305072713660e+00,9.283282464354003949e+00
5.466709136962890625e-01,EXERTION,2.380067065139998550e-02,9.419600771400027384e-03,1.323777483045686987e+00,-1.809186528612249489e+00,0.000000000000000000e+00,0.000000000000000000e+00,-4.004462464380890374e+00,1.141167481543287821e+01
